# Wavelength(microns)  (Rp/Rs)^2  Error
4.811487e+01 2.198225e-02 1.482641e-01
4.811166e+01 2.203158e-02 1.484304e-01
4.810846e+01 2.210412e-02 1.486745e-01
4.810525e+01 2.223729e-02 1.491217e-01
4.810204e+01 2.239307e-02 1.496432e-01
4.809884e+01 2.261105e-02 1.503697e-01
4.809563e+01 2.249179e-02 1.499726e-01
4.809242e+01 2.227338e-02 1.492427e-01
4.808922e+01 2.212455e-02 1.487432e-01
4.808601e+01 2.204456e-02 1.484741e-01
4.808281e+01 2.222773e-02 1.490897e-01
4.807960e+01 2.272511e-02 1.507485e-01
4.807639e+01 2.277653e-02 1.509189e-01
4.807319e+01 2.235115e-02 1.495030e-01
4.806999e+01 2.210073e-02 1.486632e-01
4.806678e+01 2.198577e-02 1.482760e-01
4.806358e+01 2.229846e-02 1.493267e-01
4.806037e+01 2.232879e-02 1.494282e-01
4.805717e+01 2.230339e-02 1.493432e-01
4.805397e+01 2.228784e-02 1.492911e-01
4.805076e+01 2.211352e-02 1.487062e-01
4.804756e+01 2.208786e-02 1.486198e-01
4.804436e+01 2.195580e-02 1.481749e-01
4.804115e+01 2.218815e-02 1.489569e-01
4.803795e+01 2.217466e-02 1.489116e-01
4.803475e+01 2.201909e-02 1.483883e-01
4.803155e+01 2.210873e-02 1.486900e-01
4.802834e+01 2.213846e-02 1.487900e-01
4.802514e+01 2.210352e-02 1.486725e-01
4.802194e+01 2.203144e-02 1.484299e-01
4.801874e+01 2.199914e-02 1.483211e-01
4.801554e+01 2.206712e-02 1.485501e-01
4.801234e+01 2.369465e-02 1.539307e-01
4.800914e+01 2.374082e-02 1.540806e-01
4.800594e+01 2.279500e-02 1.509801e-01
4.800274e+01 2.259197e-02 1.503063e-01
4.799954e+01 2.238859e-02 1.496282e-01
4.799634e+01 2.226393e-02 1.492110e-01
4.799314e+01 2.226977e-02 1.492306e-01
4.798994e+01 2.234661e-02 1.494878e-01
4.798674e+01 2.232654e-02 1.494207e-01
4.798354e+01 2.234936e-02 1.494970e-01
4.798034e+01 2.243920e-02 1.497972e-01
4.797714e+01 2.250243e-02 1.500081e-01
4.797394e+01 2.450650e-02 1.565455e-01
4.797075e+01 2.439320e-02 1.561832e-01
4.796755e+01 2.294998e-02 1.514925e-01
4.796435e+01 2.238881e-02 1.496289e-01
4.796115e+01 2.236504e-02 1.495495e-01
4.795796e+01 2.232962e-02 1.494310e-01
4.795476e+01 2.264200e-02 1.504726e-01
4.795156e+01 2.267390e-02 1.505785e-01
4.794837e+01 2.260987e-02 1.503658e-01
4.794517e+01 2.250249e-02 1.500083e-01
4.794197e+01 2.234739e-02 1.494904e-01
4.793878e+01 2.242548e-02 1.497514e-01
4.793558e+01 2.256980e-02 1.502325e-01
4.793239e+01 2.233191e-02 1.494386e-01
4.792919e+01 2.210991e-02 1.486940e-01
4.792600e+01 2.210157e-02 1.486660e-01
4.792280e+01 2.214584e-02 1.488148e-01
4.791961e+01 2.218338e-02 1.489409e-01
4.791641e+01 2.379172e-02 1.542456e-01
4.791322e+01 2.383229e-02 1.543771e-01
4.791002e+01 2.282527e-02 1.510804e-01
4.790683e+01 2.256265e-02 1.502087e-01
4.790364e+01 2.209035e-02 1.486282e-01
4.790044e+01 2.212291e-02 1.487377e-01
4.789725e+01 2.211979e-02 1.487272e-01
4.789406e+01 2.211917e-02 1.487252e-01
4.789086e+01 2.220080e-02 1.489993e-01
4.788767e+01 2.216052e-02 1.488641e-01
4.788448e+01 2.219782e-02 1.489893e-01
4.788129e+01 2.242314e-02 1.497436e-01
4.787810e+01 2.208500e-02 1.486102e-01
4.787490e+01 2.192010e-02 1.480544e-01
4.787171e+01 2.185344e-02 1.478291e-01
4.786852e+01 2.211659e-02 1.487165e-01
4.786533e+01 2.248530e-02 1.499510e-01
4.786214e+01 2.242887e-02 1.497627e-01
4.785895e+01 2.213307e-02 1.487719e-01
4.785576e+01 2.185005e-02 1.478176e-01
4.785257e+01 2.188442e-02 1.479338e-01
4.784938e+01 2.346163e-02 1.531719e-01
4.784619e+01 2.339900e-02 1.529673e-01
4.784300e+01 2.217512e-02 1.489131e-01
4.783981e+01 2.183356e-02 1.477618e-01
4.783662e+01 2.181924e-02 1.477134e-01
4.783343e+01 2.213853e-02 1.487902e-01
4.783024e+01 2.233153e-02 1.494374e-01
4.782705e+01 2.241155e-02 1.497049e-01
4.782387e+01 2.231176e-02 1.493712e-01
4.782068e+01 2.221501e-02 1.490470e-01
4.781749e+01 2.222623e-02 1.490846e-01
4.781430e+01 2.227024e-02 1.492322e-01
4.781112e+01 2.228374e-02 1.492774e-01
4.780793e+01 2.213639e-02 1.487830e-01
4.780474e+01 2.194946e-02 1.481535e-01
4.780155e+01 2.194866e-02 1.481508e-01
4.779837e+01 2.198080e-02 1.482592e-01
4.779518e+01 2.205598e-02 1.485125e-01
4.779200e+01 2.231768e-02 1.493910e-01
4.778881e+01 2.252179e-02 1.500726e-01
4.778562e+01 2.262631e-02 1.504204e-01
4.778244e+01 2.267197e-02 1.505721e-01
4.777925e+01 2.255863e-02 1.501953e-01
4.777607e+01 2.209871e-02 1.486563e-01
4.777288e+01 2.196990e-02 1.482225e-01
4.776970e+01 2.192839e-02 1.480824e-01
4.776651e+01 2.194658e-02 1.481438e-01
4.776333e+01 2.196695e-02 1.482125e-01
4.776015e+01 2.196464e-02 1.482047e-01
4.775696e+01 2.190490e-02 1.480031e-01
4.775378e+01 2.216106e-02 1.488659e-01
4.775060e+01 2.224366e-02 1.491431e-01
4.774741e+01 2.342389e-02 1.530487e-01
4.774423e+01 2.367057e-02 1.538524e-01
4.774105e+01 2.321822e-02 1.523753e-01
4.773786e+01 2.222338e-02 1.490751e-01
4.773468e+01 2.205556e-02 1.485111e-01
4.773150e+01 2.369369e-02 1.539276e-01
4.772832e+01 2.410349e-02 1.552530e-01
4.772514e+01 2.381009e-02 1.543052e-01
4.772195e+01 2.284269e-02 1.511380e-01
4.771877e+01 2.203933e-02 1.484565e-01
4.771559e+01 2.210386e-02 1.486737e-01
4.771241e+01 2.211396e-02 1.487076e-01
4.770923e+01 2.338743e-02 1.529295e-01
4.770605e+01 2.342126e-02 1.530401e-01
4.770287e+01 2.250812e-02 1.500271e-01
4.769969e+01 2.210495e-02 1.486773e-01
4.769651e+01 2.188202e-02 1.479257e-01
4.769333e+01 2.192984e-02 1.480873e-01
4.769015e+01 2.244797e-02 1.498265e-01
4.768697e+01 2.246321e-02 1.498773e-01
4.768379e+01 2.245421e-02 1.498473e-01
4.768061e+01 2.243633e-02 1.497876e-01
4.767744e+01 2.220139e-02 1.490013e-01
4.767426e+01 2.196614e-02 1.482098e-01
4.767108e+01 2.199803e-02 1.483173e-01
4.766790e+01 2.230769e-02 1.493576e-01
4.766472e+01 2.229791e-02 1.493248e-01
4.766155e+01 2.228261e-02 1.492736e-01
4.765837e+01 2.226415e-02 1.492118e-01
4.765519e+01 2.182163e-02 1.477214e-01
4.765202e+01 2.181031e-02 1.476831e-01
4.764884e+01 2.183357e-02 1.477619e-01
4.764566e+01 2.190369e-02 1.479990e-01
4.764249e+01 2.214589e-02 1.488150e-01
4.763931e+01 2.212140e-02 1.487326e-01
4.763614e+01 2.206118e-02 1.485301e-01
4.763296e+01 2.195670e-02 1.481779e-01
4.762978e+01 2.192131e-02 1.480585e-01
4.762661e+01 2.209702e-02 1.486507e-01
4.762343e+01 2.211523e-02 1.487119e-01
4.762026e+01 2.213431e-02 1.487760e-01
4.761708e+01 2.219598e-02 1.489831e-01
4.761391e+01 2.213325e-02 1.487725e-01
4.761074e+01 2.204237e-02 1.484667e-01
4.760756e+01 2.246137e-02 1.498712e-01
4.760439e+01 2.300278e-02 1.516667e-01
4.760122e+01 2.242111e-02 1.497368e-01
4.759804e+01 2.207317e-02 1.485704e-01
4.759487e+01 2.191769e-02 1.480462e-01
4.759170e+01 2.202229e-02 1.483991e-01
4.758852e+01 2.201491e-02 1.483742e-01
4.758535e+01 2.381994e-02 1.543371e-01
4.758218e+01 2.376857e-02 1.541706e-01
4.757901e+01 2.262064e-02 1.504016e-01
4.757584e+01 2.229627e-02 1.493193e-01
4.757266e+01 2.228505e-02 1.492818e-01
4.756949e+01 2.228188e-02 1.492712e-01
4.756632e+01 2.218523e-02 1.489471e-01
4.756315e+01 2.243294e-02 1.497763e-01
4.755998e+01 2.216612e-02 1.488829e-01
4.755681e+01 2.205054e-02 1.484942e-01
4.755364e+01 2.192374e-02 1.480667e-01
4.755047e+01 2.196851e-02 1.482178e-01
4.754730e+01 2.210117e-02 1.486646e-01
4.754413e+01 2.366634e-02 1.538387e-01
4.754096e+01 2.357279e-02 1.535343e-01
4.753779e+01 2.269088e-02 1.506349e-01
4.753462e+01 2.237253e-02 1.495745e-01
4.753145e+01 2.227229e-02 1.492390e-01
4.752829e+01 2.218630e-02 1.489507e-01
4.752512e+01 2.198129e-02 1.482609e-01
4.752195e+01 2.191710e-02 1.480443e-01
4.751878e+01 2.190922e-02 1.480176e-01
4.751561e+01 2.192401e-02 1.480676e-01
4.751245e+01 2.192830e-02 1.480821e-01
4.750928e+01 2.260330e-02 1.503439e-01
4.750611e+01 2.312777e-02 1.520782e-01
4.750294e+01 2.268062e-02 1.506009e-01
4.749978e+01 2.222481e-02 1.490799e-01
4.749661e+01 2.231984e-02 1.493983e-01
4.749345e+01 2.250987e-02 1.500329e-01
4.749028e+01 2.229400e-02 1.493117e-01
4.748711e+01 2.218771e-02 1.489554e-01
4.748395e+01 2.206075e-02 1.485286e-01
4.748078e+01 2.203319e-02 1.484358e-01
4.747762e+01 2.211224e-02 1.487018e-01
4.747445e+01 2.233263e-02 1.494411e-01
4.747129e+01 2.224973e-02 1.491634e-01
4.746812e+01 2.286740e-02 1.512197e-01
4.746496e+01 2.333101e-02 1.527449e-01
4.746179e+01 2.380021e-02 1.542732e-01
4.745863e+01 2.358921e-02 1.535878e-01
4.745547e+01 2.471903e-02 1.572229e-01
4.745230e+01 2.488260e-02 1.577422e-01
4.744914e+01 2.410613e-02 1.552615e-01
4.744598e+01 2.399369e-02 1.548990e-01
4.744281e+01 2.389033e-02 1.545650e-01
4.743965e+01 2.275975e-02 1.508634e-01
4.743649e+01 2.235886e-02 1.495288e-01
4.743333e+01 2.226386e-02 1.492108e-01
4.743017e+01 2.214248e-02 1.488035e-01
4.742700e+01 2.210170e-02 1.486664e-01
4.742384e+01 2.234550e-02 1.494841e-01
4.742068e+01 2.245503e-02 1.498500e-01
4.741752e+01 2.239103e-02 1.496363e-01
4.741436e+01 2.231049e-02 1.493670e-01
4.741120e+01 2.203355e-02 1.484370e-01
4.740804e+01 2.216276e-02 1.488716e-01
4.740488e+01 2.238664e-02 1.496217e-01
4.740172e+01 2.230270e-02 1.493409e-01
4.739856e+01 2.229885e-02 1.493280e-01
4.739540e+01 2.243518e-02 1.497838e-01
4.739224e+01 2.214899e-02 1.488254e-01
4.738908e+01 2.213773e-02 1.487875e-01
4.738592e+01 2.249769e-02 1.499923e-01
4.738276e+01 2.306873e-02 1.518839e-01
4.737960e+01 2.333475e-02 1.527572e-01
4.737644e+01 2.301972e-02 1.517225e-01
4.737329e+01 2.259590e-02 1.503193e-01
4.737013e+01 2.193617e-02 1.481086e-01
4.736697e+01 2.222544e-02 1.490820e-01
4.736381e+01 2.229648e-02 1.493201e-01
4.736065e+01 2.258211e-02 1.502735e-01
4.735750e+01 2.251080e-02 1.500360e-01
4.735434e+01 2.205426e-02 1.485068e-01
4.735118e+01 2.212438e-02 1.487427e-01
4.734803e+01 2.218846e-02 1.489579e-01
4.734487e+01 2.227806e-02 1.492584e-01
4.734171e+01 2.228362e-02 1.492770e-01
4.733856e+01 2.221877e-02 1.490596e-01
4.733540e+01 2.252720e-02 1.500906e-01
4.733225e+01 2.248104e-02 1.499368e-01
4.732909e+01 2.236703e-02 1.495561e-01
4.732594e+01 2.231628e-02 1.493863e-01
4.732278e+01 2.224993e-02 1.491641e-01
4.731963e+01 2.243896e-02 1.497964e-01
4.731647e+01 2.240838e-02 1.496943e-01
4.731332e+01 2.225064e-02 1.491665e-01
4.731016e+01 2.213496e-02 1.487782e-01
4.730701e+01 2.209862e-02 1.486560e-01
4.730386e+01 2.205158e-02 1.484977e-01
4.730070e+01 2.206713e-02 1.485501e-01
4.729755e+01 2.207544e-02 1.485781e-01
4.729440e+01 2.207884e-02 1.485895e-01
4.729125e+01 2.201843e-02 1.483861e-01
4.728809e+01 2.201055e-02 1.483595e-01
4.728494e+01 2.265123e-02 1.505032e-01
4.728179e+01 2.275914e-02 1.508613e-01
4.727864e+01 2.247332e-02 1.499110e-01
4.727548e+01 2.230190e-02 1.493382e-01
4.727233e+01 2.223171e-02 1.491030e-01
4.726918e+01 2.224774e-02 1.491568e-01
4.726603e+01 2.231771e-02 1.493911e-01
4.726288e+01 2.201753e-02 1.483830e-01
4.725973e+01 2.195442e-02 1.481703e-01
4.725658e+01 2.255448e-02 1.501815e-01
4.725343e+01 2.293912e-02 1.514567e-01
4.725028e+01 2.228965e-02 1.492972e-01
4.724713e+01 2.218092e-02 1.489326e-01
4.724398e+01 2.240259e-02 1.496749e-01
4.724083e+01 2.242751e-02 1.497582e-01
4.723768e+01 2.230472e-02 1.493476e-01
4.723453e+01 2.219632e-02 1.489843e-01
4.723138e+01 2.248873e-02 1.499624e-01
4.722823e+01 2.243738e-02 1.497911e-01
4.722509e+01 2.202531e-02 1.484092e-01
4.722194e+01 2.202376e-02 1.484040e-01
4.721879e+01 2.195196e-02 1.481619e-01
4.721564e+01 2.191010e-02 1.480206e-01
4.721249e+01 2.215588e-02 1.488485e-01
4.720935e+01 2.219313e-02 1.489736e-01
4.720620e+01 2.215598e-02 1.488489e-01
4.720305e+01 2.328772e-02 1.526031e-01
4.719991e+01 2.330283e-02 1.526526e-01
4.719676e+01 2.253197e-02 1.501065e-01
4.719361e+01 2.219027e-02 1.489640e-01
4.719047e+01 2.338011e-02 1.529056e-01
4.718732e+01 2.330625e-02 1.526638e-01
4.718418e+01 2.246732e-02 1.498910e-01
4.718103e+01 2.231348e-02 1.493770e-01
4.717789e+01 2.210752e-02 1.486860e-01
4.717474e+01 2.200120e-02 1.483280e-01
4.717160e+01 2.214630e-02 1.488163e-01
4.716845e+01 2.224537e-02 1.491488e-01
4.716531e+01 2.201964e-02 1.483902e-01
4.716216e+01 2.194269e-02 1.481306e-01
4.715902e+01 2.196899e-02 1.482194e-01
4.715588e+01 2.221380e-02 1.490429e-01
4.715273e+01 2.230748e-02 1.493569e-01
4.714959e+01 2.220380e-02 1.490094e-01
4.714645e+01 2.214531e-02 1.488130e-01
4.714330e+01 2.202942e-02 1.484231e-01
4.714016e+01 2.247506e-02 1.499169e-01
4.713702e+01 2.248131e-02 1.499377e-01
4.713388e+01 2.245939e-02 1.498646e-01
4.713073e+01 2.369472e-02 1.539309e-01
4.712759e+01 2.376091e-02 1.541457e-01
4.712445e+01 2.235192e-02 1.495056e-01
4.712131e+01 2.218592e-02 1.489494e-01
4.711817e+01 2.210857e-02 1.486895e-01
4.711503e+01 2.208489e-02 1.486099e-01
4.711189e+01 2.213145e-02 1.487664e-01
4.710874e+01 2.224840e-02 1.491590e-01
4.710560e+01 2.212387e-02 1.487409e-01
4.710246e+01 2.227401e-02 1.492448e-01
4.709932e+01 2.227911e-02 1.492619e-01
4.709618e+01 2.224775e-02 1.491568e-01
4.709305e+01 2.211828e-02 1.487222e-01
4.708991e+01 2.207781e-02 1.485860e-01
4.708677e+01 2.228874e-02 1.492942e-01
4.708363e+01 2.254582e-02 1.501527e-01
4.708049e+01 2.288904e-02 1.512912e-01
4.707735e+01 2.250322e-02 1.500107e-01
4.707421e+01 2.219517e-02 1.489804e-01
4.707107e+01 2.218645e-02 1.489512e-01
4.706794e+01 2.220872e-02 1.490259e-01
4.706480e+01 2.223797e-02 1.491240e-01
4.706166e+01 2.227671e-02 1.492538e-01
4.705852e+01 2.232618e-02 1.494195e-01
4.705539e+01 2.239131e-02 1.496372e-01
4.705225e+01 2.248653e-02 1.499551e-01
4.704911e+01 2.264213e-02 1.504730e-01
4.704598e+01 2.280826e-02 1.510240e-01
4.704284e+01 2.312123e-02 1.520567e-01
4.703970e+01 2.322727e-02 1.524050e-01
4.703657e+01 2.285387e-02 1.511750e-01
4.703343e+01 2.276470e-02 1.508798e-01
4.703030e+01 2.336778e-02 1.528652e-01
4.702716e+01 2.342917e-02 1.530659e-01
4.702403e+01 2.248468e-02 1.499489e-01
4.702089e+01 2.233750e-02 1.494574e-01
4.701776e+01 2.225762e-02 1.491899e-01
4.701462e+01 2.221311e-02 1.490406e-01
4.701149e+01 2.218254e-02 1.489380e-01
4.700836e+01 2.216917e-02 1.488931e-01
4.700522e+01 2.219246e-02 1.489713e-01
4.700209e+01 2.218280e-02 1.489389e-01
4.699896e+01 2.216845e-02 1.488907e-01
4.699582e+01 2.209552e-02 1.486456e-01
4.699269e+01 2.208339e-02 1.486048e-01
4.698956e+01 2.255587e-02 1.501861e-01
4.698643e+01 2.251348e-02 1.500449e-01
4.698329e+01 2.217019e-02 1.488966e-01
4.698016e+01 2.201529e-02 1.483755e-01
4.697703e+01 2.200538e-02 1.483421e-01
4.697390e+01 2.238635e-02 1.496207e-01
4.697077e+01 2.239149e-02 1.496378e-01
4.696764e+01 2.228031e-02 1.492659e-01
4.696450e+01 2.202672e-02 1.484140e-01
4.696137e+01 2.250292e-02 1.500097e-01
4.695824e+01 2.248701e-02 1.499567e-01
4.695511e+01 2.242604e-02 1.497533e-01
4.695198e+01 2.197149e-02 1.482278e-01
4.694885e+01 2.195127e-02 1.481596e-01
4.694572e+01 2.193799e-02 1.481148e-01
4.694259e+01 2.193199e-02 1.480945e-01
4.693946e+01 2.193077e-02 1.480904e-01
4.693633e+01 2.198158e-02 1.482619e-01
4.693321e+01 2.283179e-02 1.511019e-01
4.693008e+01 2.272936e-02 1.507626e-01
4.692695e+01 2.242683e-02 1.497559e-01
4.692382e+01 2.231154e-02 1.493705e-01
4.692069e+01 2.228963e-02 1.492971e-01
4.691756e+01 2.228253e-02 1.492733e-01
4.691444e+01 2.226163e-02 1.492033e-01
4.691131e+01 2.201755e-02 1.483831e-01
4.690818e+01 2.216133e-02 1.488668e-01
4.690506e+01 2.196152e-02 1.481942e-01
4.690193e+01 2.212264e-02 1.487368e-01
4.689880e+01 2.209321e-02 1.486379e-01
4.689568e+01 2.191190e-02 1.480267e-01
4.689255e+01 2.202491e-02 1.484079e-01
4.688942e+01 2.196178e-02 1.481951e-01
4.688630e+01 2.190252e-02 1.479950e-01
4.688317e+01 2.186232e-02 1.478591e-01
4.688005e+01 2.184870e-02 1.478131e-01
4.687692e+01 2.184803e-02 1.478108e-01
4.687380e+01 2.187878e-02 1.479148e-01
4.687067e+01 2.195139e-02 1.481600e-01
4.686755e+01 2.200506e-02 1.483410e-01
4.686442e+01 2.203288e-02 1.484348e-01
4.686130e+01 2.190559e-02 1.480054e-01
4.685818e+01 2.188233e-02 1.479268e-01
4.685505e+01 2.191701e-02 1.480439e-01
4.685193e+01 2.212791e-02 1.487545e-01
4.684880e+01 2.214666e-02 1.488176e-01
4.684568e+01 2.215871e-02 1.488580e-01
4.684256e+01 2.215450e-02 1.488439e-01
4.683944e+01 2.203625e-02 1.484461e-01
4.683631e+01 2.192515e-02 1.480714e-01
4.683319e+01 2.187430e-02 1.478996e-01
4.683007e+01 2.194389e-02 1.481347e-01
4.682695e+01 2.198878e-02 1.482861e-01
4.682383e+01 2.199116e-02 1.482942e-01
4.682071e+01 2.191915e-02 1.480512e-01
4.681758e+01 2.193026e-02 1.480887e-01
4.681446e+01 2.195103e-02 1.481588e-01
4.681134e+01 2.191622e-02 1.480413e-01
4.680822e+01 2.187338e-02 1.478965e-01
4.680510e+01 2.189552e-02 1.479713e-01
4.680198e+01 2.190472e-02 1.480024e-01
4.679886e+01 2.194499e-02 1.481384e-01
4.679574e+01 2.197768e-02 1.482487e-01
4.679262e+01 2.200207e-02 1.483310e-01
4.678950e+01 2.197980e-02 1.482559e-01
4.678638e+01 2.198008e-02 1.482568e-01
4.678326e+01 2.205614e-02 1.485131e-01
4.678015e+01 2.212337e-02 1.487393e-01
4.677703e+01 2.202191e-02 1.483978e-01
4.677391e+01 2.201123e-02 1.483618e-01
4.677079e+01 2.200621e-02 1.483449e-01
4.676767e+01 2.201551e-02 1.483762e-01
4.676456e+01 2.204539e-02 1.484769e-01
4.676144e+01 2.208031e-02 1.485944e-01
4.675832e+01 2.215118e-02 1.488327e-01
4.675520e+01 2.221899e-02 1.490603e-01
4.675209e+01 2.234469e-02 1.494814e-01
4.674897e+01 2.250328e-02 1.500109e-01
4.674585e+01 2.269495e-02 1.506484e-01
4.674274e+01 2.256873e-02 1.502289e-01
4.673962e+01 2.238077e-02 1.496020e-01
4.673651e+01 2.228954e-02 1.492968e-01
4.673339e+01 2.216652e-02 1.488843e-01
4.673028e+01 2.212001e-02 1.487280e-01
4.672716e+01 2.209417e-02 1.486411e-01
4.672405e+01 2.204474e-02 1.484747e-01
4.672093e+01 2.200656e-02 1.483461e-01
4.671782e+01 2.199851e-02 1.483189e-01
4.671470e+01 2.197467e-02 1.482386e-01
4.671159e+01 2.207003e-02 1.485599e-01
4.670847e+01 2.210694e-02 1.486840e-01
4.670536e+01 2.216125e-02 1.488666e-01
4.670225e+01 2.230512e-02 1.493490e-01
4.669913e+01 2.235908e-02 1.495295e-01
4.669602e+01 2.284820e-02 1.511562e-01
4.669291e+01 2.299765e-02 1.516498e-01
4.668979e+01 2.248893e-02 1.499631e-01
4.668668e+01 2.239263e-02 1.496417e-01
4.668357e+01 2.215955e-02 1.488608e-01
4.668046e+01 2.206144e-02 1.485309e-01
4.667735e+01 2.209299e-02 1.486371e-01
4.667423e+01 2.195290e-02 1.481651e-01
4.667112e+01 2.196421e-02 1.482033e-01
4.666801e+01 2.196487e-02 1.482055e-01
4.666490e+01 2.197897e-02 1.482531e-01
4.666179e+01 2.200215e-02 1.483312e-01
4.665868e+01 2.199118e-02 1.482942e-01
4.665557e+01 2.200157e-02 1.483293e-01
4.665246e+01 2.207751e-02 1.485850e-01
4.664935e+01 2.212335e-02 1.487392e-01
4.664624e+01 2.273539e-02 1.507826e-01
4.664313e+01 2.301733e-02 1.517146e-01
4.664002e+01 2.285173e-02 1.511679e-01
4.663691e+01 2.249976e-02 1.499992e-01
4.663380e+01 2.224500e-02 1.491476e-01
4.663069e+01 2.219006e-02 1.489633e-01
4.662759e+01 2.232520e-02 1.494162e-01
4.662448e+01 2.252191e-02 1.500730e-01
4.662137e+01 2.251776e-02 1.500592e-01
4.661826e+01 2.239612e-02 1.496533e-01
4.661515e+01 2.240421e-02 1.496804e-01
4.661205e+01 2.256457e-02 1.502151e-01
4.660894e+01 2.279288e-02 1.509731e-01
4.660583e+01 2.279477e-02 1.509794e-01
4.660272e+01 2.279260e-02 1.509722e-01
4.659962e+01 2.302579e-02 1.517425e-01
4.659651e+01 2.311431e-02 1.520339e-01
4.659341e+01 2.296005e-02 1.515257e-01
4.659030e+01 2.224407e-02 1.491444e-01
4.658719e+01 2.216936e-02 1.488938e-01
4.658409e+01 2.213445e-02 1.487765e-01
4.658098e+01 2.210201e-02 1.486675e-01
4.657788e+01 2.208282e-02 1.486029e-01
4.657477e+01 2.207071e-02 1.485622e-01
4.657167e+01 2.210955e-02 1.486928e-01
4.656856e+01 2.243957e-02 1.497984e-01
4.656546e+01 2.229055e-02 1.493002e-01
4.656235e+01 2.228737e-02 1.492896e-01
4.655925e+01 2.228346e-02 1.492765e-01
4.655615e+01 2.226758e-02 1.492232e-01
4.655304e+01 2.219288e-02 1.489727e-01
4.654994e+01 2.214126e-02 1.487994e-01
4.654684e+01 2.245368e-02 1.498455e-01
4.654373e+01 2.318719e-02 1.522734e-01
4.654063e+01 2.357725e-02 1.535489e-01
4.653753e+01 2.326047e-02 1.525138e-01
4.653443e+01 2.258615e-02 1.502869e-01
4.653132e+01 2.243039e-02 1.497678e-01
4.652822e+01 2.221819e-02 1.490577e-01
4.652512e+01 2.207660e-02 1.485820e-01
4.652202e+01 2.231557e-02 1.493840e-01
4.651892e+01 2.229439e-02 1.493131e-01
4.651582e+01 2.228347e-02 1.492765e-01
4.651272e+01 2.189761e-02 1.479784e-01
4.650962e+01 2.188229e-02 1.479266e-01
4.650652e+01 2.189087e-02 1.479556e-01
4.650341e+01 2.188352e-02 1.479308e-01
4.650031e+01 2.187161e-02 1.478905e-01
4.649722e+01 2.190726e-02 1.480110e-01
4.649412e+01 2.200198e-02 1.483306e-01
4.649102e+01 2.199871e-02 1.483196e-01
4.648792e+01 2.215436e-02 1.488434e-01
4.648482e+01 2.220441e-02 1.490114e-01
4.648172e+01 2.226023e-02 1.491986e-01
4.647862e+01 2.243365e-02 1.497787e-01
4.647552e+01 2.229981e-02 1.493312e-01
4.647242e+01 2.216930e-02 1.488936e-01
4.646933e+01 2.217561e-02 1.489148e-01
4.646623e+01 2.211974e-02 1.487271e-01
4.646313e+01 2.206127e-02 1.485304e-01
4.646003e+01 2.216581e-02 1.488819e-01
4.645694e+01 2.217893e-02 1.489259e-01
4.645384e+01 2.214823e-02 1.488228e-01
4.645074e+01 2.212633e-02 1.487492e-01
4.644765e+01 2.200306e-02 1.483343e-01
4.644455e+01 2.206082e-02 1.485288e-01
4.644145e+01 2.208094e-02 1.485966e-01
4.643836e+01 2.210388e-02 1.486737e-01
4.643526e+01 2.204176e-02 1.484647e-01
4.643217e+01 2.200819e-02 1.483516e-01
4.642907e+01 2.259880e-02 1.503290e-01
4.642598e+01 2.278132e-02 1.509348e-01
4.642288e+01 2.195986e-02 1.481886e-01
4.641979e+01 2.201318e-02 1.483684e-01
4.641669e+01 2.217396e-02 1.489092e-01
4.641360e+01 2.221677e-02 1.490529e-01
4.641050e+01 2.222839e-02 1.490919e-01
4.640741e+01 2.207698e-02 1.485832e-01
4.640432e+01 2.234123e-02 1.494698e-01
4.640122e+01 2.231963e-02 1.493976e-01
4.639813e+01 2.228587e-02 1.492845e-01
4.639504e+01 2.199193e-02 1.482968e-01
4.639194e+01 2.227198e-02 1.492380e-01
4.638885e+01 2.203544e-02 1.484434e-01
4.638576e+01 2.196606e-02 1.482095e-01
4.638267e+01 2.198788e-02 1.482831e-01
4.637958e+01 2.204148e-02 1.484637e-01
4.637648e+01 2.212957e-02 1.487601e-01
4.637339e+01 2.226274e-02 1.492070e-01
4.637030e+01 2.454146e-02 1.566571e-01
4.636721e+01 2.461470e-02 1.568907e-01
4.636412e+01 2.306007e-02 1.518554e-01
4.636103e+01 2.287551e-02 1.512465e-01
4.635794e+01 2.213845e-02 1.487899e-01
4.635485e+01 2.205620e-02 1.485133e-01
4.635176e+01 2.229809e-02 1.493254e-01
4.634867e+01 2.243133e-02 1.497709e-01
4.634558e+01 2.229820e-02 1.493258e-01
4.634249e+01 2.208386e-02 1.486064e-01
4.633940e+01 2.201778e-02 1.483839e-01
4.633631e+01 2.201404e-02 1.483713e-01
4.633322e+01 2.186832e-02 1.478794e-01
4.633013e+01 2.185627e-02 1.478387e-01
4.632704e+01 2.186061e-02 1.478533e-01
4.632395e+01 2.187283e-02 1.478947e-01
4.632087e+01 2.188876e-02 1.479485e-01
4.631778e+01 2.188022e-02 1.479197e-01
4.631469e+01 2.203278e-02 1.484344e-01
4.631160e+01 2.201447e-02 1.483727e-01
4.630852e+01 2.207749e-02 1.485850e-01
4.630543e+01 2.212977e-02 1.487608e-01
4.630234e+01 2.198632e-02 1.482778e-01
